tweet,label
"Ey vatansız yunan ermeni artıkları
Ey Türke düşman ümmetçi kimliksizler
Sizi tanıdık bildik
Sizde Türkü tanıyıp bileceksiniz✔",nefret
"Tahminimce Fransa'da olmuş olsa gerek, zira Fransız dalyaraklığı kalibresinde bir uygulama. Lakin Pakistan Mısır Afganistan gibi ülkelerle aynı kefeye girnemizi sağlayan iktidarın doğrudan sorumluluğunu atlamak yanlış olur. BAE'li veya Suudi bir insanı seve seve alırlardı oraya https://t.co/3PskTPsz48",nefret
"o gece ""ailecek"" iyi horladik :))) bugün biri Raki'dan kaçar, digeri UZO'ya takilir, ""yunan tohumu"" da deel emme :))) Ama sirf ""erken yasta rakiya baslamisim"" dedirtmek amaçli ise, ZARAR.... Çay bile içirmezlerdi bebekken (anlatilanlara göre) en basitinden, uyusturucu bagimlisi",nefret
"Düşünsenize
Çocuğumu anaokulda elimden alıyorlar!
Beyinlerini yıkıyorlar!
Zihinlerini iğdiş ediyorlar!
Ruhlarını çalıyorlar!
Sonra
yabancılaşmış
bu ülkenin medeniyetiyle
ruh kökleriyle kavgalı
mankurtlaşmış olarak gönderiyorlar bana!

Burası sömürge ülkesi mi?Yunan mı işgal etti? https://t.co/8jSeEePpph",nefret
Elbet rumlar gelecek ve kendilerinin olan Konstantinopolis şehrini biz barbar zalim kan dökücü türklerden alacaktır 🇬🇷🇬🇷,nefret
"Teröristler kürtler değil.
Teröristlerde türk de var laz'da var
Ingiliz'de var ermeni de var
Kısacası dinsizler.
Kürtlere terörist diyenler kin nefretle bakanlar biz kürdüz biz çanakkkale şehidinin torunlarıyız bize terörist diyenler teröristtir...",nefret
"yaratılanı yaradandan ötürü severiz ama ermeni, kürt, eşcinsel, yunan, yahudi, gavur sevmeyiz. biz yaradılanı siyasetçi, hırsız, tecavüzcü, pedofili ve dolandırıcı olarak kabul eder, öyle severiz.",nefret
"Rusya Twitter'i 'Rus yasalarini kasten ihlal etmekle' suçladi via @USER LINK  @USER 
Ruslar önce kendi Facebook larina ceza kessinler. Ermeni katillerle Birlikte soygun,soykirim,servet,Toprak,PETROL hirsizligi yapiyor ????????????LINK",nefret
Sevmiyoruz istemiyoruz kimse sevmiyor kimse istemiyor bi boka yaramiyorsun bizim hali sahaya gelen göbekli hüseyin abi bile sana tas çikarir siktir git lütfen anana yazik kadinin her gün kulagi cinliyordur,nefret
"İçimizdeki gâvur sevdalıları, cünüpseverler derneği, frenk mukallidi beyler, bayanlar, merdivenden kayanlar, kaydıranlar..
Biz Türk kalacağız ! https://t.co/AbRMLBW6JF",nefret
"Ermeni vampirleri ve Hocalı... 
@ebrgncebrgnc
https://t.co/MPZ7W3ewT3",nefret
Türkuaz_resim_art Serefsiz pislik karadeniz dende böyle ibne çikmazdi,nefret
bir keresinde de güzel bir kadin aa cidden trabzonlu musun diyince seviyo galiba trabzonu sanip evett demistim asagilayici bir sekilde olsun demisti. kürt müyüz kardesim biz ne bu önyargi,nefret
yigit'in yanina suriyeli kiz çocugunu oturtmuslar.,nefret
Ülkeni haksiz yere hedef gösteren birini duvarlara boyamak ? Ha arap sevici akp ha sen ne farkin kaldi ? LINK,nefret
avrupa yakasi cok guzel lakin her yer arap suriyeli falan ciddiyim ozellikle bazi bolgelerde turk gorunce sevinir oldum neyse olene kadar anadolu yakasindayim insan falan az mis gibi oh,nefret
Emredersin yahudi dönmesi. https://t.co/9sc6zqsCen,nefret
Bu hocalar neden bu kadar zor soruyo sinav sorularini hayır biz de müslümaniz aq gavur falan mi saniyolar acaba bizi,nefret
"8-Bu güzel günde;Büyük Türk Atatürk komutasinda Aydin'in kurtulusunda kahramanlik gösteren yigit efelerimize,kahpe Yunan tarafindan isgal sirasinda sehit edilen hemsehrilerimize Allah'tan(cc) rahmet diliyor,Aydinimizin Kurtulus Bayramini kutluyor, sevgi ve saygilarimi sunuyorum.",nefret
"Tesbihte hata olmazmis ya, 

Yalayin bakalim sirtimizdan eksik etmedikleri arap biçagini...",nefret
"Müslüman Kürt görünümlü kripto Ermeni terör örgütü ASALA,PKK,PYD,YPG,SDF vs nin teröristleri Mardin Midyat'ta yola patlayici dösedi Askerimiz Mehmet Acar sehit oldu 2 askerimizde yaralandi Sehidimize Allah rahmet eylesin Yaralilarimizada acil sifalar versin Amerika KAHROL",nefret
"#EnTemelIlkemiz Atatürk ilke ve inkilaplarini korumak ve bu dogrultuda ilerlemek olmasi gerekirken
Sen gel, milyarlarca zaman dilimi içinde bu tarikat, cemaat ve arap sevicileri olan badem biyiklilarin döneminde yasa, 
Allah'im ne talihsiz biriyim.
Sanirim bu,
#BenimCezam",nefret
"Ulan lgbt isteyeni düzmek, düzdürmek,alan memnun satan memnun düzeninde bir oluşum: ))
Ama çinli piçlerin kamplarda binlerce uygur türkü (müslüman) kandaslarımıza organ mafyası kölelik orta çağ bozması ölümden beter yapilan insanlik dışı uygulaması 
Pekii hangisini konuşalım",nefret
Cem in rum ermeni tohumu oldugu çok belirgin bu kadar ATATÜRK ten nefret edilemezdi yoksa #tuerkiyeninnabzi,nefret
#MuhammedNurTutuklansın bide suriyeli imiş piçe bak üniversiteyi bombalamak istiyormuş hemen sınırdışı edilmeli bu piç,nefret
"5 Eylül 1922

 Bilecik düsman isgalinden kurtarildi.Yunan vatan topraklarindan süprülüyor.

Kutsal Topraklar Izmirin kurtarilmasina 4 gün kalmisken,siyasette olanca hiziyla devam ediyor.

Baskomutan Mustafa Kemal , Rauf Orbay'a mütareke sartlarini bildirdi. LINK",nefret
"Arap seviciler diyor ki,
Türkçe okunan dualar kabul olmaz,
Valla biz hep Türkçe küfür ediyoruz;
O'da günah degil o zaman... LINK",nefret
"Ermeni olmayan analar cesaretlendi ve Ermeni itlerine direniyor peki ermeni olmayan sanatçı hiçimi yok bu ülkede 
#AnnelerDireniyor https://t.co/dxm4b6gLSa",nefret
"siradaki merkez bankasi baskaninin suriyeli siginti olma ihtimali?
Yok denilecek kadar az, az denilecek kadar hiç.
Degil.",nefret
CANAN KAFTANCIOĞLU TÜRK MİLLETİNE VE DEVLETİNE KİN BESLEYİP EMPERYALISTLERIN MAŞALARI OLAN PKK HDP AŞKINI IFADE ETMEKLE KALMAYIP VATAN HAİNLİĞİ YAPARSAN BU DEVLET VE MİLLET SENİ AFFETMEZ.İMAMOĞLU DENİLEN SATILMIŞ YUNAN AJANİ VATAN HAİNİNİN SONU DA SANA BENZEYECEKTİR.,nefret
siktir git Lan takimdan amik oçu seni dügünümde bile oynatmam kolsuz öç Kadiköye ayagini basmanda emegi geçen herkesi sikeyim siktir git Türkiye sinirlarini terk et amik piçi,nefret
telli baba-muskali baba-bilmem ne baba türbesine gider dilek tutar sonra Türkün ilk inanci Samanlar agaçlara çaput bagliyor diye Türkleri putperest der bu arap bozmalari...,nefret
Suriyeli diyince kiziyorlar?????? LINK,nefret
"Yanlış anlamayın
Hiç bir etnik kökökeni hor görmem ama
Yıllarca dilinden dolayı hor görülen kürtlere zulüm yapılırken
Ülkenin
Suriyeli kardeşlerim girdikten 1 yıl sonra araplaşması
Arapçayı ikinci resmi dil olarak kullanmasının açıklaması yok
Savaşan bizdik
Kazanan kim...!",nefret
dertleri kürdistan olan ya da idealleri olanlar aile fertleri ile mücadele ederler kizinin sevgilisi ingiliz olur oglununki de fransiz olur yani pervin dagda az apo ile pembe odada kalmadi bunlar ermeni asala militanlari geçmiste tirpanladik ama köklerinden kalmis birazcik onlari da,nefret
"Türkçülügün tavri Türklügü karsi bir taraf görenlere karsi kardeslik masali okumak degil bir bozkurdun pervasiz saldirganligi olmali. Türkiye'deki dincilerin seytanligina, bölücü etniklerin kuduzluguna ve Suriyeli piçlerin  açgözlülügüne ragmen son sözü Türkçüler söyleyecektir. LINK",nefret
"..... TARİHE BAKIYORUM , SİNİRLENİYORUM ! ? ! .....

Tarihe Bakıyorum ...:

Arap İngiliz'le birleşmiş Türk'ü arkadan vurmuş ,

 Ermeni Rus'la birleşmiş, Doğu Anadolu'yu kana bulamış ,

Rum Yunan'la, Yunan İngiliz'le... https://t.co/lSG9dsgbd5",nefret
siz yalancı arap döllerisiniz @TurkTelekom,nefret
"Pkk sevicilerinin, Anti Türkçülerin yobazlarin, çomarlarin, bati yalaklarinin, kürt ve arap sevicilerin  devrine denk geldik bu da bizim sanssizligimiz",nefret
Bursadayim. Minibüse bindim Türkçe konusan yok amk ülkenin yarisi Suriyeli olmus Allah kahretmesin,nefret
"kürt selam anadolu hareketi genel başkanı galip ilhaner ise şunları ifade etti ""hacire akar ve fevziye çetinkaya gibi anaların sayısı artmalı. 81 ilde bütün pkk hdp il başkanlık binalarının önünde kürt analar eylem yapmalıdır.""",nefret
iki hiristiyan/yahudi kripto kuklalari LINK,nefret
Ermeni döllerini bozguna ugratan vatanperver Türk milliyetçisi Emerson kardesimize her fav bir helal olsun LINK,nefret
#türktelekom HAT YOK INTERNET YOK... Sanırım yıllarca arap sermayesının soydugu soyduruldugu telekom Zarar eden ıcı bosaltılan telekom temel gorevlerını dahı yapamayacak hale gelmıs https://t.co/qkfXNqyOPI,nefret
"bahadrnayal Seda Sayanin kisiligine lafimiz yok haddimizde degil zaten bizim kizdigimiz 3-5 serefsizle yalanlara alet olup halki kandirdigini zannetmesi yanlisti,o meraller,o yildizlar,kaanlar,roman kizi solmazlarsa halki kandirmasi affedilmez",nefret
"Arap seviciler diyor ki,
Türkçe okunan dualar kabul olmaz,
Valla biz hep Türkçe küfür ediyoruz;
O'da günah değil o zaman... https://t.co/IAH1uDGZWC",nefret
"#MuhsinYazicioglu
Fetö denen tasmali yahudi köpekler seni öldürdü biliyor bilmiyordirki sen sehit sin sehitler ölmez ?? LINK",nefret
"Birisi gidince ne kadar Arap, Katarli, Suriyeli yabanci varsa hepsini Ülke'de dehlemeli bir tanesinin esamesi okunmasin",nefret
"Faşist olmak suçtur ama ben tc ye gelmiş Suriyeli araplarla konuştuğumda gördüğüm onların %90 kurd düşmanı islamci işid sempatizanı  ,yani çoğu aynı boktan https://t.co/VGbJDwcELR",nefret
billuryucel Sen ilk önce Türkiye'nin çok sevdigi Caner'den özür dile serefsiz sen alisiksindir böyle seylere kari koca reklam pesindesiniz vecde para üç kurus atarlar önünüze aç karninizi doyurur susarsiniz artik üçüncü sinif papyonlarda is bulursun,nefret
"Budur.
TÜRK, INSAN ve Müslüman olmayan, çogu rus asilli yahudi, hristiyan hain hirsizlar, sinsi kriptolar, saltanatlarini sürdüremeyecekler. 
Bozuk amaçlari, soylari, suçlari anlasildi diye korkuyorlar ve ortaligi karistirmak için ugrasiyorlar.
TÜRKIYE'YI TÜRKLER YÖNETMELIDIR! LINK",nefret
yer izmir salondaki türk bayrakları sakil müptezel amed hönkürüşlerini ve bunlara alkış tutan sözde yetkilileri seyrediyor...,nefret
"Ailesi vergi veren, askere giden, sorumlulugunu harfiyen yapan cocugum, o universiteye girmek icin canini disine takip 10 sene dur durak bilmeden calisiyorken, sen o universiteye Suriyeli Isidli teroristi sinavsiz aldiysan, hakkim sana haram zikkim olsun.",nefret
"#AhlaksızsınFOX 
Hala bu kanali izleyen varsa
islami teror lafini dunyaya yaymaya calisan islam dusmani abd li yahudi murdoch serefsizine para kazandiriyor,
Bilin istedim.",nefret
"VoxjMnaluArvest  VOMA terör örgütü.
Lideri Ermeni asilli Rus Vladimir Vartanov 1965 dogumlu eski KGB ajani.
VOMA terör örgütünü su anda faaliyete PKK ve Asaladan destek aliyor.

Kafkasyada tutmayan PKK asisina alternatif Ermeni terör örgütü.

#SelahattinDemirtasTeröristtir",nefret
"Ülkenin aydınlık gençlerinin gördüğü muameleye karşılık bu pis, işid zihniyetli ve muhtemelen Suriyeli insan artığı benim ülkemde istediği gibi eylem yapıp yine ülkemin gençlerini tehdit edebiliyor ve buna göz yumanlar kendilerini hala Türk olarak görebiliyor!! https://t.co/3NZQQhTBMi",nefret
"Demistik ya bunlar  ITLER!!!!!
utanmadan sikilmadan biyerde suriyeli biyerde türk  rolü oynuyor...
Katiksiz yahudi tohumlari bunlar...
#Güvenlikkoruculari  oyuna gelmeyin #Gk LINK",nefret
Sevgili Ömer Faruk kardes bu gün 42.gun büyük Allah dostundan günes batarken büyük duayi aldin yine.covid19 dünyadaki en büyük Yahudi tuzagi idi.icerideki fetonun kandirdim karini Ingiltere Mursi olayi gibi kullanacak yine.mason localari Mossad Ingiltere MHP HDP ayni.ozaydin65 LINK,nefret
kimin parası bu türk halkının parası peki bizim bu kadar suriyeli baktığımız yetmediği gibi bir de bahçeli ev mi yapacağız? türkiye tapusunu da verelim mi suriyelilere... hani şu yakaladığında arkadan vuran suriyelilere... besle kargayı oysun gözünü yapan suriyelilere...,nefret
"Elin yahudi domuzu tahrif ettikleri, tüm kutsalligini ayaklarinin altina aldiklari kitaplarina harfiyen uyarken, bizler Hz Ali (RA) dedigi üzere ""bir tek vav harfinin çengeline dünyayi taksan degistiremezsin"" dedigi Kurani Kerim'e ne kadar tabiyiz acaba?",nefret
"teklif edip duruyor. Birçogunun bu sahsi tanidigina emin degilim. Aslen Balikesirli ordan babalari Ernise gelmis Rus ve Ermeni isgalinde buradan gidip ailesi Adanaya yerlesmis ve bu kisi orada dogmus büyümüs, sonrasi komünist fikirlerle tanisip komünist bir yazar olmus.""",nefret
"Endex yukari giderken bile hisseyi baskilayip Ky i zarara sokan , satmaya zorlayan yahudi köpeklerinin yasamasi helal midir acaba ?",nefret
"Özgürlük savaşçıları,barış kelebekleri kürt teröristler... https://t.co/f58m1bA8VO",nefret
Go home amk çingenesi,nefret
"Lan oğlum Fransız mısınız, Suriyeli misiniz,,yoksa Yunan mısınız.? Malum onlar da bizim herşeyimizi sahipleniyor... #ÜçlüBeşiktaşınÜçünBiriGsnin",nefret
"“Yahudi 🎩lazımlığı ile başa gelenlerin sonu geldi sancısını toplum çekiyor doğum yakındır inşallah” (alıntı)
#KabeyiSavunanFisleniyor",nefret
"cumhurbaşkanı güvenli bölge yapamazsak kapıları açarız demiş alın alın onları da alın. hatta ""her eve bir suriyeli"" kampanyası da yapın tam olsun",nefret
"Ne başında beyni var, ne yüzünde nuru,
Gördüğü her beyaza serper kara çamuru,
Fırsat bulsa kesmedik inançlı baş bırakmaz,
Sırp'tan Rum'dan beterdir  tahsili Türk gavuru.
-Abdurrahim Karakoç  
#DevletiminYanındayım yoltv yalanı LGBT",nefret
Piçin biri çıkıyo kadınlar 90 km tek başına çıkamaz diyo diğer Piç hayır 81 km gidemez diyo ulan aşalıklar biliyoz sizin Mekke’de otelde oğlan kovalarken viağradan geberen hocanız arkadaşınız ıda  Bedevi Arap yalakaları siktirin gidin Arabistan’a #BiziNeKanserEdiyor bu tipler,nefret
suriyeli kadın kocasının yanına oturmayım diye tüm otobüsü ayağa kaldırdı ne yapıp edip ikimizi ayırıp oturacak yer ayarladılar lan hahahahahha komedi amq :ddddd,nefret
Siz satılmış soysuz ermeni çocusunuz sizi o koltuğa layık görenin ........? Kahpe çocukları başaramıyacaksınız herzaman @GalatasaraySK 💛❤️ @fatihterim  adamdır🇹🇷 https://t.co/QyJdd4KIxJ,nefret
Zaten iç çamasiriyla kapamis Müslümanlikla alakasi yok bunun nefsinize hakim olun. Kiskaniyorum demek yerine de igrenç o*orospu gibi laflar da etmeyin sizene kizdan @USER,nefret
ne ara arap dinine döndü bu kadin? çildirmamak elde degil ama reklamin iyisi kötüsü olmaz tabi. kadin pr'a çikmis beyler dagilin,nefret
Lanet Yahudi Zihniyetine verilmis Tarihteki en büyük reddiye! Yahudilik tarihinde büyük katliamlar yasanmis lakin uluslararasi böylesi hakikatler yüzlerine vurulmamisti. Var olasin Erdogan. LINK,nefret
Sbk holding ten anlamamiz gereken şü her küşün eti yenmez. Haddini bilinen gidip koca holdiği yahudi ayak oyunlarıyla alirsan böyle ülkeden kaçarsin sonuç bu adam bugün kimlerin zamaninda sahibi olduğunu gözden kaçirmamak lazım ticaret ömürlük tür siyaset ise rüzgara göre Yaşar,nefret
"Bu ülkenin böyle inanmis insanlara ihtiyaci var.

Kardak krizinde babama sormustum yunan bize bir tehditmidir diye Yunani tükrügümüzle bogariz diye cevap vermisti. LINK",nefret
alper pirseni tayyip erdoganin verdigi ayar çok bozmus yahudi tohumu LINK,nefret
"Al sana Suriyeli... :(
Sabah sirkete geldim.
Baktim jeneratörle çalisiyoruz.
Kesinti ya da ariza vardir dedim.
Ayedas'i aradik bölgede çalisma yok dediler.
--- Sürecek... LINK",nefret
"1-Tüm yetkilerin tek adama geçmesi için önce senatoyu kaldırttılar, sonra TBMM işlevsiz bırakıldı, sonra vesayet tartışmaları başlatıldı ve son olarak sıra T.C. Devletini tamamen yok edecek bu talebe geldi. Buna İngiliz Oyunu denir. RTE bu ülkeyi İngiliz Yahudi Bankerlere satıyor https://t.co/nna4Zk7m9J",nefret
Suriyeli kardeslerimiz derken?? Kardes mi? Abimin kafasini kesen kardes mi?? Çöller de Askerlerimize kan kusturan kardes mi?? Bogaziçin de Bombalama yapalim diyen kardes mi?? 5 yasinda ki erkek çocuga tecavüz edip ölmesine sebep olan kardes mi?? Seni Barindirmayiz Haberin olsun.. LINK LINK,nefret
Fare SURATLI Ermeni Erdal Inönü nasil alay ederek siritiyor... LINK,nefret
"Ünlü bi suriyeli düsünürün de dedigi gibi ;
Sehirlere bombalar yagardi her gece, biz seninle sevisirdik...",nefret
Ne kadar bos konular.Yok falcoa yok transfr yok futbol yok basketbol.ya bir doktor nöbetini para karsiligi suriyeli bir doktora satti.o da küçück bebege antibiyotk verip öldürdü.bndan daha önemli ne olabilr.yrn sizn de veya sizn çocugnzn da basina glbr  #aliemiricinadalet,nefret
"Sen kendi vatandasinin hiç olmazsa depremde can güvenligini sagladin mi arkadas? Millete reva gördügün 40 tane beton meydan. Bu halk senin arabindan neden daha degersiz?

Bundan sonrasi arap seviciligi degil, bildigin arap fasizmidir.

Bu millet, arap fasisti olmak zorunda degil. LINK",nefret
"28.01.1992 senesinde 
#Şuşa’da 
terörist Ermenistan Mİ - 8 helikopterini patlatarak 44  sivil vatandaşımızı katletmişti.
Tam 29 sene önce 
Ermeni terörünün kurbanı olan masum soydaşlarımızı rahmetle anıyor ,
teröristleri lanetliyoruz .
🇦🇿🇹🇷 https://t.co/16AKdLzQ4T",nefret
Suriyeli severler bakın buraya. Evlatlarımızın canına kimin kastı var😡😡 Alın size din kardeşiniz bunları kim niye soktu ülkeye sanıyorsunuz? https://t.co/QJkB8iAtEM,nefret
"Sayın cumhurbaskanim iyi güzel konusuyorsunda neden? Çindeki Müslüman Türkten,Karabağdaki 
Müslüman Türkten bahsetmıyorsun 
 Nedir senin bu arap seviciliğin.",nefret
La aq volkan güzel bir kurtaris yapti mi dünyanin en iyi kalecisi derler bir maçta 4 tane yemis diye etmedikleri küfürü birakmiyor bu fenerliler,nefret
denderin2Oda senden bir biz anlamamis Arnavut kiziymis siktir git Arnavut'a ozan Türkiye de ne bok yiyorsun.sen.. beyinsiz fare seni birinin yanlisini gördünüz mü çullanirsiniz önemli olan ona öyle Bir seyler seni örnek alip utansin yok ben böyle söyle yarim sen nesin kimsin sen kim Seda kim kurban ol ona iyi etmis adam seni birakmis,nefret
elaytugg Baskasinin karisi olsa ne olacak geri zekali. Seviyesiz. Evde seni bekleyen hamile esine bunu nasil yapabiliyorsun. Sinem senden kurtuldugu için ne kadar sansli. Pezevenk.,nefret
İstanbul da yaşayanlar sıçtınız kardeşim otobüstekinlerin hepsi Suriyeli ve İstanbul’a geliyorlar size transfer getiriyorum,nefret
Müslümana gavur eziyeti yapıyorlar bu memlekette,nefret
aynen öyle!... pkk müslüman değil pkk gavurdur pkk müslüman kürt düşmanıdır. ama teyzeciğim siz bu tepkinizi daha önce verecektiniz.,nefret
"#HırsızTayyip 
Aramızdaki yahudi bozmalari Ermeni artıkları Yunan dölleri yine hakarete kalkışmış. Erdoğan sizi yerle yeksan etti etmeye devam edecek",nefret
